Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2021-04-11,"23,4","31,8","27,7",80.0,"20,7","6,6",4.0,320.0,2.0,SE
2021-04-12,"22,8","32,4","28,4",77.0,"4,7","6,7",4.0,310.0,2.0,SE
2021-04-13,23,"32,7","26,5",86.0,,"6,6",4.0,300.0,2.0,E 
2021-04-14,"22,4","32,2","26,3",87.0,"63,6","3,2",3.0,140.0,2.0,SE
2021-04-15,22,"32,8","28,2",77.0,"17,1","4,7",3.0,320.0,2.0,SE
2021-04-16,22,"32,7","28,5",78.0,"10,1","8,5",4.0,130.0,2.0,SE
2021-04-17,"21,6","32,8",29,70.0,0,"7,8",4.0,320.0,2.0,SE
2021-04-18,"21,6","33,2","29,7",70.0,0,"10,2",4.0,270.0,2.0,S 
2021-04-19,23,"32,8","27,6",80.0,3,"10,4",5.0,300.0,2.0,NW
2021-04-20,"22,4","32,8","29,5",68.0,"7,6","5,8",5.0,310.0,3.0,SE
2021-04-21,"22,4","33,1","28,8",75.0,0,"10,6",6.0,320.0,2.0,S 
2021-04-22,"22,4","33,2","29,4",73.0,,"7,5",5.0,320.0,2.0,NW
2021-04-23,"22,8",34,30,68.0,0,"7,6",3.0,250.0,2.0,SW
2021-04-24,"23,7","31,7","28,7",72.0,"0,6",7,6.0,180.0,2.0,S 
2021-04-25,"23,2","32,8",30,67.0,6,"2,9",3.0,210.0,2.0,S 
2021-04-26,"23,2","33,2","27,6",82.0,,"6,5",5.0,110.0,2.0,SE
2021-04-27,"22,4","33,2",29,73.0,8,"5,2",3.0,200.0,2.0,SE
2021-04-28,"22,4","33,9","29,8",72.0,,"7,4",3.0,140.0,2.0,S 
2021-04-29,"23,2","33,6","28,8",77.0,0,"6,2",4.0,50.0,2.0,SE
2021-04-30,"23,2","33,2","28,7",79.0,,"6,2",3.0,150.0,2.0,SE
2021-05-01,"23,8","33,4","30,3",70.0,0,"6,3",4.0,110.0,2.0,SE
2021-05-02,"24,1","32,6",29,82.0,"9,4","8,3",4.0,60.0,1.0,SW
2021-05-03,"24,2","34,2","30,3",74.0,5,"4,6",3.0,310.0,2.0,SE
2021-05-04,"24,8","32,9","28,2",84.0,,"7,2",4.0,310.0,2.0,SE
2021-05-05,"24,6","28,2","26,6",92.0,"24,4","3,4",2.0,160.0,1.0,S 
2021-05-06,"23,8",32,"28,7",80.0,"4,6",0,4.0,120.0,2.0,SE
2021-05-07,"23,6","32,2",28,83.0,4,"2,3",4.0,90.0,2.0,S 
2021-05-08,"24,4","31,6","28,4",80.0,"14,2","4,5",4.0,310.0,2.0,E 
2021-05-09,"24,2","33,2","28,4",83.0,,"0,9",4.0,290.0,2.0,SE
2021-05-10,"24,2","32,2","28,8",81.0,"17,2","6,1",3.0,50.0,2.0,SE
2021-05-11,"24,2","33,4","29,9",76.0,"1,6","5,6",3.0,320.0,2.0,NW
2021-05-12,"24,2","32,6","29,6",79.0,0,"8,1",3.0,270.0,2.0,SE
2021-05-13,24,34,"28,9",81.0,3,"5,9",3.0,160.0,2.0,S 
2021-05-14,24,32,"28,4",84.0,"1,1","5,9",3.0,40.0,2.0,SE
2021-05-15,"23,8",32,"28,3",84.0,"6,6","5,9",2.0,140.0,1.0,SE
2021-05-16,"23,8","33,1","29,5",79.0,"4,6","4,8",4.0,330.0,2.0,SE
2021-05-17,"24,6","33,4","28,8",80.0,"0,9","6,4",3.0,310.0,2.0,SE
2021-05-18,"24,8","28,8","27,2",87.0,"0,2",5,2.0,80.0,1.0,E 
2021-05-19,24,"33,4","29,4",76.0,"0,7",0,2.0,130.0,1.0,SE
2021-05-20,24,"34,6","30,8",68.0,,2,5.0,170.0,2.0,S 
2021-05-21,"24,2","33,4",30,66.0,0,"8,1",5.0,170.0,2.0,S 
2021-05-22,"24,2","34,1","30,7",64.0,,"3,8",4.0,170.0,2.0,S 
2021-05-23,24,"34,4","30,3",66.0,0,"5,4",3.0,250.0,2.0,SE
2021-05-24,"22,9","34,4","30,2",67.0,0,"4,1",4.0,180.0,2.0,SE
2021-05-25,"22,8","34,5","30,1",68.0,1,6,3.0,200.0,2.0,S 
2021-05-26,"23,3","31,6","27,8",83.0,,"5,4",4.0,280.0,2.0,SE
2021-05-27,"23,4","32,2","29,2",74.0,"46,2","3,4",2.0,100.0,2.0,SE
2021-05-28,24,"32,5","29,1",72.0,2,"0,1",4.0,240.0,2.0,SW
2021-05-29,24,"33,4","30,6",68.0,,"1,9",4.0,170.0,2.0,S 
2021-05-30,"24,4",34,"29,7",71.0,"2,5",3,4.0,190.0,2.0,S 
2021-05-31,"23,6","32,6","27,3",83.0,,"4,3",4.0,300.0,2.0,SE
2021-06-01,"23,2","32,4","27,6",84.0,"20,4","3,3",2.0,160.0,1.0,S 
2021-06-02,"23,2","30,6","26,4",89.0,7,5,4.0,170.0,2.0,SE
2021-06-03,"23,6","31,8","28,3",84.0,"2,1","0,7",4.0,320.0,2.0,NW
2021-06-04,"23,6","31,2","26,2",86.0,"12,9","2,8",4.0,190.0,2.0,S 
2021-06-05,"22,2","32,4","28,7",74.0,"23,5","2,7",4.0,180.0,2.0,S 
2021-06-06,"21,8","33,4","28,9",68.0,,"3,4",4.0,230.0,2.0,SE
2021-06-07,"21,8",33,"29,6",67.0,,"7,7",4.0,200.0,3.0,S 
2021-06-08,"23,2","33,2",30,65.0,"0,5",5,4.0,180.0,3.0,SE
2021-06-09,"23,6","33,2","30,5",60.0,0,"6,7",5.0,190.0,3.0,S 
2021-06-10,24,"31,2","27,8",77.0,"3,5","7,2",3.0,220.0,2.0,W 
2021-06-11,"22,8","34,4","30,7",63.0,"0,1",0,6.0,190.0,3.0,S 
2021-06-12,"22,5","31,4","28,8",75.0,"0,9","7,7",4.0,170.0,2.0,S 
2021-06-13,"24,2","33,7","29,6",74.0,"0,5","0,8",3.0,150.0,2.0,SE
2021-06-14,"24,1",,"28,6",78.0,"1,2","5,9",2.0,160.0,1.0,S 
2021-06-15,24,34,"30,1",60.0,"0,8","1,1",6.0,170.0,3.0,S 
2021-06-16,"23,8","34,4","30,8",60.0,,"5,2",4.0,170.0,2.0,S 
2021-06-17,"22,2","35,4","30,9",60.0,,"8,5",4.0,170.0,2.0,SE
2021-06-18,22,"34,6","30,2",63.0,0,"9,3",4.0,310.0,2.0,E 
2021-06-19,"23,9","33,6","29,9",73.0,0,"5,9",3.0,130.0,2.0,SE
2021-06-20,"23,8","33,8","30,4",69.0,3,"7,9",5.0,180.0,3.0,S 
2021-06-21,"24,6","33,4",30,69.0,,"5,6",4.0,200.0,2.0,S 
2021-06-22,23,"33,4","29,9",62.0,,"5,7",7.0,190.0,4.0,S 
2021-06-23,"23,1","32,6","29,1",66.0,"8,2","8,4",2.0,280.0,1.0,SW
2021-06-24,"22,2","33,4","29,8",63.0,0,2,5.0,330.0,2.0,NW
2021-06-25,22,"30,9","25,1",90.0,"8,1","9,4",5.0,320.0,2.0,SE
2021-06-26,22,"32,3",28,79.0,"22,1",1,6.0,120.0,2.0,SE
2021-06-27,"22,4","34,2","29,8",64.0,"1,4","6,2",3.0,180.0,2.0,SW
2021-06-28,23,31,"26,6",83.0,0,"7,2",3.0,270.0,1.0,NW
2021-06-29,"22,1","31,6","28,1",75.0,"10,5","3,8",4.0,140.0,2.0,SE
2021-06-30,22,"33,8","29,4",71.0,0,"1,1",4.0,330.0,2.0,SE
2021-07-01,"23,4",34,"29,6",71.0,"0,3","8,3",4.0,330.0,2.0,SE
2021-07-02,"23,4","33,2","29,5",74.0,"0,5","9,1",3.0,300.0,2.0,SE
2021-07-03,"23,8","33,7","27,7",82.0,0,"5,6",4.0,310.0,2.0,SE
2021-07-04,24,"33,4","29,6",72.0,0,"6,1",5.0,320.0,2.0,S 
2021-07-05,"23,1","33,6","28,4",73.0,,"7,2",6.0,210.0,2.0,SW
2021-07-06,"23,1","29,6","27,7",70.0,"29,2","6,4",5.0,180.0,3.0,S 
2021-07-07,"23,4","32,4","28,9",73.0,1,0,3.0,300.0,2.0,NW
2021-07-08,"23,7","31,7","27,8",77.0,0,"0,4",4.0,220.0,2.0,SW
2021-07-09,"22,6","28,8","24,4",96.0,"49,4","1,8",4.0,150.0,2.0,SE
2021-07-10,"22,8","27,6","25,8",90.0,"44,2",0,3.0,140.0,1.0,SE
2021-07-11,23,"30,6","26,5",84.0,"16,7",0,4.0,180.0,2.0,S 
2021-07-12,"22,9","33,4","30,2",65.0,"3,6",0,3.0,260.0,2.0,SE
2021-07-13,"23,7",34,"29,2",73.0,0,"5,7",4.0,140.0,2.0,SE
2021-07-14,"23,6","34,4","28,8",74.0,,"3,3",5.0,150.0,2.0,SE
2021-07-15,"22,6","32,2",27,78.0,"5,2","6,8",4.0,210.0,2.0,E 
2021-07-16,"22,4","32,8","29,1",74.0,"4,3","4,7",4.0,320.0,2.0,E 
2021-07-17,"22,4",,"28,4",68.0,,"8,8",2.0,110.0,2.0,SE
2021-07-18,"22,5","33,9",30,54.0,0,"10,5",8.0,190.0,5.0,S 
2021-07-19,"22,4",32,"30,6",57.0,0,"5,4",5.0,190.0,3.0,S 
2021-07-20,24,"32,9","30,5",61.0,0,"1,7",5.0,180.0,3.0,S 
2021-07-21,"24,8","32,7","30,6",63.0,0,"1,5",5.0,180.0,2.0,S 
2021-07-22,"25,7","32,8",31,63.0,"0,8","1,3",4.0,190.0,3.0,S 
2021-07-23,"26,2","33,6","31,3",60.0,,"9,7",5.0,190.0,3.0,S 
2021-07-24,"25,4","35,6","31,9",56.0,0,"7,8",5.0,180.0,2.0,S 
2021-07-25,"23,6","34,6",31,62.0,0,"9,2",4.0,180.0,2.0,S 
2021-07-26,"22,8","34,4","30,7",61.0,,"6,9",4.0,180.0,3.0,S 
2021-07-27,"22,9",,"31,4",61.0,,"8,7",3.0,240.0,2.0,SW
2021-07-28,23,"34,9","31,3",61.0,,"9,5",4.0,260.0,2.0,S 
2021-07-29,23,"34,6","30,8",61.0,,"10,1",5.0,170.0,3.0,S 
2021-07-30,"24,4",32,"29,4",68.0,0,"8,4",3.0,220.0,2.0,SW
2021-07-31,25,30,"26,6",79.0,1,"1,6",3.0,310.0,2.0,W 
2021-08-01,"24,9","32,6","30,4",60.0,"12,2",0,5.0,160.0,4.0,S 
2021-08-02,"26,2","31,2","29,7",62.0,0,"8,3",4.0,210.0,2.0,S 
2021-08-03,"23,9","33,8","30,7",60.0,,"1,9",4.0,260.0,2.0,W 
2021-08-04,24,34,"30,7",61.0,"0,8","9,1",4.0,270.0,2.0,SW
2021-08-05,"23,8","33,8","31,3",58.0,,3,5.0,180.0,3.0,S 
2021-08-06,"24,7",35,"31,8",56.0,,"8,4",6.0,170.0,3.0,S 
2021-08-07,"22,9","35,6","31,2",60.0,0,"9,4",3.0,310.0,2.0,SE
2021-08-08,23,"33,2","29,6",69.0,0,"9,5",2.0,120.0,1.0,SE
2021-08-09,"23,2","33,7","29,7",69.0,0,"4,8",5.0,330.0,3.0,NW
2021-08-10,"23,4","29,7","25,8",89.0,"2,5","8,1",4.0,310.0,2.0,NW
2021-08-11,"23,2",32,"28,4",70.0,"39,5",0,4.0,230.0,2.0,SW
2021-08-12,"23,4","29,2","26,8",81.0,"6,7",3,4.0,310.0,2.0,NW
2021-08-13,"23,4",32,"28,7",75.0,"2,4","1,7",3.0,210.0,2.0,SE
2021-08-14,23,"31,4","28,6",70.0,,"5,2",4.0,200.0,3.0,S 
2021-08-15,"23,2","31,8","28,3",72.0,"0,4","6,2",5.0,180.0,3.0,SW
2021-08-16,"23,6","31,6","28,3",76.0,"0,8","1,9",3.0,150.0,2.0,SE
2021-08-17,24,"33,4","28,9",73.0,,"0,1",3.0,300.0,2.0,E 
2021-08-18,23,"33,4",29,69.0,0,"6,3",3.0,290.0,2.0,SE
2021-08-19,23,"29,4","26,6",82.0,,"5,3",2.0,290.0,1.0,W 
2021-08-20,"22,8","32,8",28,74.0,,"0,1",4.0,170.0,2.0,SE
2021-08-21,"22,8",33,"27,1",81.0,"2,1","5,6",3.0,340.0,2.0,SE
2021-08-22,"22,8","30,5","26,6",84.0,"21,4","6,3",3.0,130.0,1.0,S 
2021-08-23,"23,2","31,8","28,3",78.0,"2,7","0,6",3.0,320.0,2.0,NW
2021-08-24,"23,4",,"27,3",81.0,,"5,9",2.0,190.0,1.0,S 
2021-08-25,23,"32,2","28,8",70.0,,"2,9",3.0,320.0,2.0,S 
2021-08-26,23,"31,8",29,74.0,,"3,7",3.0,330.0,2.0,SE
2021-08-27,22,33,"28,9",71.0,0,"4,5",4.0,140.0,2.0,SE
2021-08-28,"22,2","32,6","29,3",71.0,,"8,7",4.0,330.0,2.0,SE
2021-08-29,"23,6","32,2","28,8",76.0,,"6,7",4.0,130.0,2.0,SE
2021-08-30,"23,6","31,8","27,7",79.0,"3,1","5,7",4.0,300.0,2.0,SE
2021-08-31,"23,2","32,6","28,2",75.0,"1,6","5,2",4.0,320.0,2.0,SE
2021-09-01,"23,2",34,"27,6",79.0,,"3,6",4.0,160.0,2.0,SE
2021-09-02,"22,8","32,8","28,6",73.0,"46,4","6,3",5.0,210.0,2.0,SE
2021-09-03,"22,8","33,2",29,72.0,,1,3.0,290.0,2.0,SE
2021-09-04,"22,8","33,6","29,2",70.0,0,5,4.0,290.0,2.0,SW
2021-09-05,"22,9",34,"29,9",65.0,0,"6,6",4.0,320.0,2.0,SE
2021-09-06,22,"33,5","29,7",67.0,,"9,9",4.0,310.0,3.0,NW
2021-09-07,"21,4","33,6","29,4",67.0,,"10,7",5.0,310.0,2.0,W 
2021-09-08,"21,6",31,"27,5",74.0,0,"9,7",5.0,310.0,2.0,SW
2021-09-09,"22,2","29,6","27,2",78.0,,"3,9",3.0,230.0,2.0,SE
2021-09-10,24,"33,8","30,5",62.0,"1,1",0,5.0,210.0,3.0,S 
2021-09-11,"23,4","31,6","28,2",77.0,0,"5,4",3.0,320.0,2.0,NW
2021-09-12,"23,4","31,1","27,5",78.0,,"1,1",5.0,260.0,2.0,SW
2021-09-13,"23,8","32,8","30,2",60.0,"2,7","2,1",4.0,210.0,2.0,SW
2021-09-14,"22,6","35,1","30,8",57.0,0,"1,4",4.0,220.0,2.0,SW
2021-09-15,"22,4","31,1","28,5",71.0,0,"8,2",3.0,120.0,2.0,NW
2021-09-16,"22,1","32,8","28,5",72.0,0,0,4.0,320.0,2.0,NW
2021-09-17,"21,7","33,6","28,9",69.0,0,"5,1",4.0,320.0,2.0,NW
2021-09-18,"21,8","33,2","27,9",75.0,,"5,7",4.0,310.0,2.0,SE
2021-09-19,"23,2","29,4","26,6",85.0,"17,4","6,3",4.0,190.0,2.0,SE
2021-09-20,"23,6",31,"27,7",79.0,"8,6","0,1",3.0,320.0,2.0,SE
2021-09-21,23,"33,2","29,6",66.0,,"1,1",5.0,200.0,3.0,SW
2021-09-22,23,"34,2",30,64.0,0,7,3.0,180.0,2.0,S 
2021-09-23,"22,2","34,8","30,6",62.0,0,"2,9",4.0,220.0,2.0,SW
2021-09-24,"22,2","34,2","29,6",71.0,,"9,9",5.0,120.0,3.0,SE
2021-09-25,"22,8","33,6","29,8",70.0,"2,3",9,4.0,230.0,2.0,SW
2021-09-26,"22,6","30,2","27,3",82.0,0,"6,5",2.0,150.0,2.0,S 
2021-09-27,"24,5",29,"26,5",88.0,"7,5",0,3.0,320.0,2.0,SE
2021-09-28,"23,6","31,6","27,5",76.0,5,0,4.0,300.0,2.0,SE
2021-09-29,"23,2","31,2","27,6",82.0,"8,6","4,6",4.0,270.0,2.0,SW
2021-09-30,"23,8","31,4",27,85.0,17,"4,7",4.0,270.0,2.0,E 
2021-10-01,"23,3","30,2","27,5",74.0,"46,4","4,8",3.0,140.0,2.0,E 
2021-10-02,"22,4","32,8","29,2",74.0,"0,6",0,4.0,320.0,2.0,NW
2021-10-03,"22,2","32,8","29,1",75.0,,9,4.0,310.0,2.0,NW
2021-10-04,"23,3","33,8",30,68.0,0,"7,5",3.0,280.0,2.0,SE
2021-10-05,22,"34,3","29,5",65.0,,"9,9",3.0,260.0,2.0,SW
2021-10-06,"21,9","32,2","28,9",74.0,,"7,2",3.0,300.0,1.0,SE
2021-10-07,"23,4","32,7","29,7",68.0,"28,5","0,8",3.0,110.0,2.0,W 
2021-10-08,"23,4","33,4","30,7",64.0,"0,5","5,4",4.0,170.0,2.0,SW
2021-10-09,"23,9","33,6",30,66.0,0,"5,7",4.0,260.0,2.0,W 
2021-10-10,24,"34,2","31,4",57.0,0,"6,8",5.0,170.0,3.0,SW
2021-10-11,"23,8","33,6","31,5",53.0,,"7,9",5.0,190.0,3.0,S 
2021-10-12,"26,4","34,2","31,3",58.0,0,"8,4",5.0,210.0,2.0,SW
2021-10-13,"25,9","34,6","31,7",57.0,,"7,5",5.0,210.0,3.0,SW
2021-10-14,"21,6","34,4","31,2",61.0,0,"8,5",7.0,190.0,4.0,S 
2021-10-15,25,"33,9","30,7",64.0,,"8,4",6.0,190.0,4.0,S 
2021-10-16,"23,8","34,4","30,7",64.0,,"8,4",5.0,170.0,3.0,SW
2021-10-17,"23,6","33,6","28,3",79.0,0,"6,6",5.0,160.0,2.0,SE
2021-10-18,"23,5","32,2","29,1",75.0,"4,2","4,5",3.0,130.0,2.0,SE
2021-10-19,"23,5","33,6","28,3",80.0,0,"1,6",3.0,140.0,2.0,SE
2021-10-20,"23,4","26,7","25,2",95.0,"9,8","6,3",3.0,150.0,2.0,SE
2021-10-21,"23,3","30,4","27,6",82.0,"5,8",0,3.0,310.0,1.0,SW
2021-10-22,"23,2",31,"26,4",87.0,,1,3.0,240.0,2.0,SE
2021-10-23,22,"31,8","27,8",81.0,"32,6","3,1",5.0,310.0,2.0,NW
2021-10-24,22,"31,6","26,7",86.0,"0,1",7,3.0,150.0,2.0,SE
2021-10-25,"22,8","31,6","26,7",85.0,1,"4,7",3.0,180.0,2.0,SE
2021-10-26,"22,2","31,8",27,86.0,"4,6",5,3.0,280.0,2.0,SE
2021-10-27,"22,4","30,4","25,9",91.0,"48,5","4,2",3.0,310.0,2.0,SE
2021-10-28,23,32,"28,7",80.0,"60,3","3,2",4.0,130.0,2.0,SE
2021-10-29,23,"32,2","28,9",81.0,0,"8,2",4.0,310.0,2.0,E 
2021-10-30,24,"32,2","25,8",92.0,6,"6,9",3.0,160.0,1.0,SE
2021-10-31,"23,8",31,"27,4",84.0,"4,7","1,6",4.0,70.0,2.0,S 
2021-11-01,23,"33,2","27,4",83.0,,"2,7",3.0,300.0,2.0,SE
2021-11-02,23,"31,4",28,83.0,"10,8","5,3",3.0,180.0,2.0,SE
2021-11-03,23,"29,4","27,3",86.0,1,"5,6",2.0,150.0,1.0,E 
2021-11-04,"23,8","30,6","26,7",86.0,"0,8",0,4.0,130.0,2.0,SE
2021-11-05,"23,2",31,"27,6",85.0,"7,7","2,7",3.0,130.0,2.0,SE
2021-11-06,23,"30,2","27,6",84.0,"2,1","4,3",6.0,330.0,3.0,NW
2021-11-07,"23,6","31,4","27,1",87.0,"12,4","5,8",3.0,260.0,2.0,SE
2021-11-08,"23,2","30,6","26,5",90.0,"10,8","3,2",5.0,180.0,2.0,S 
2021-11-09,"23,2",30,"27,9",84.0,"31,3","1,5",3.0,160.0,1.0,E 
2021-11-10,"23,8","31,4","26,9",88.0,0,"0,2",5.0,300.0,2.0,SE
2021-11-11,"23,4","30,6","27,5",84.0,"0,7","3,2",3.0,140.0,2.0,SE
2021-11-12,"23,2","28,2","26,1",90.0,"1,6","1,2",3.0,300.0,2.0,SE
2021-11-13,23,"32,5","28,5",75.0,"8,1","0,2",3.0,280.0,2.0,SW
2021-11-14,23,"30,6","27,9",81.0,0,"5,9",2.0,140.0,1.0,SE
2021-11-15,"22,4","31,4","28,2",79.0,0,2,3.0,320.0,2.0,S 
2021-11-16,,"32,2","28,7",82.0,"0,9","6,8",4.0,300.0,2.0,SE
2021-11-17,"23,2","28,8","25,9",87.0,0,"5,2",5.0,210.0,2.0,SE
2021-11-18,23,"30,8","28,2",79.0,"0,3",0,5.0,50.0,2.0,SE
2021-11-19,23,"30,8","28,4",78.0,"0,2","0,6",4.0,230.0,2.0,S 
2021-11-20,"23,4","33,2","29,2",76.0,"3,1","3,7",4.0,170.0,2.0,SE
2021-11-21,"23,2","32,6","28,4",80.0,0,"7,7",2.0,140.0,1.0,S 
2021-11-22,24,33,"28,9",80.0,4,"3,8",3.0,140.0,2.0,E 
2021-11-23,24,"31,8","28,6",82.0,"6,4","7,3",3.0,130.0,2.0,S 
2021-11-24,"23,8","32,6","27,5",89.0,"5,7","4,1",3.0,320.0,2.0,SE
2021-11-25,23,"29,8",26,87.0,"73,5","3,9",3.0,330.0,2.0,SE
2021-11-26,23,"30,4","27,4",88.0,1,"2,4",2.0,120.0,1.0,SE
2021-11-27,"22,8","31,8","28,3",84.0,"12,3","1,7",3.0,320.0,2.0,SE
2021-11-28,"22,6","28,8","25,8",93.0,"6,1","5,1",3.0,150.0,2.0,SE
2021-11-29,"23,4","29,2","26,1",90.0,"7,2","0,8",3.0,250.0,2.0,NW
2021-11-30,"23,2","25,4",24,98.0,"33,5","0,2",2.0,80.0,1.0,SE
2021-12-01,22,33,29,71.0,17,"0,2",4.0,180.0,2.0,S 
2021-12-02,"21,6","31,6",28,81.0,,"7,7",3.0,310.0,2.0,E 
2021-12-03,23,"31,2","26,2",91.0,"4,9","1,1",3.0,140.0,2.0,SE
2021-12-04,"22,7","33,2","29,4",71.0,"13,8","2,5",4.0,140.0,2.0,SE
2021-12-05,"22,8","31,4","27,7",82.0,,"9,6",3.0,120.0,2.0,SE
2021-12-06,"22,4","32,4","28,1",80.0,,"3,8",3.0,130.0,2.0,SE
2021-12-07,"22,6","30,8","26,8",86.0,"12,9","5,1",4.0,130.0,2.0,SE
2021-12-08,"23,2",32,29,76.0,"0,2",4,5.0,130.0,3.0,SE
2021-12-09,"23,2","31,6","28,3",83.0,2,"9,2",3.0,50.0,2.0,SE
2021-12-10,"24,6",33,"27,3",84.0,,4,4.0,130.0,2.0,SE
2021-12-11,24,"30,8",28,82.0,"0,2","6,2",4.0,150.0,3.0,SE
2021-12-12,"23,5","32,2",29,74.0,"7,7","3,2",5.0,120.0,3.0,SE
2021-12-13,"23,4","33,2","29,3",73.0,0,"7,4",4.0,120.0,2.0,E 
2021-12-14,"23,2",33,"29,6",77.0,1,"9,1",4.0,140.0,3.0,SE
2021-12-15,"24,2","32,4","28,9",80.0,"4,2","7,6",5.0,130.0,2.0,SE
2021-12-16,24,"33,6","29,4",79.0,0,"7,6",4.0,110.0,2.0,SE
2021-12-17,24,"30,4","27,8",87.0,"26,1","6,9",3.0,310.0,2.0,NW
2021-12-18,"24,8","28,6",25,95.0,1,1,3.0,140.0,2.0,SE
2021-12-19,"22,8",30,"26,3",87.0,"34,4","0,7",5.0,130.0,3.0,SE
2021-12-20,"22,9","27,8",25,93.0,"24,6","1,8",5.0,160.0,3.0,S 
2021-12-21,23,"31,6","28,3",77.0,"58,5","0,8",3.0,300.0,2.0,NW
2021-12-22,"21,6","32,4","28,4",74.0,"0,2","8,9",3.0,130.0,2.0,SE
2021-12-23,"21,4","32,2","28,6",72.0,0,"8,6",3.0,130.0,2.0,SE
2021-12-24,22,"31,6","28,3",77.0,,9,2.0,120.0,2.0,SE
2021-12-25,22,"32,4","28,9",75.0,0,"8,3",3.0,130.0,2.0,E 
2021-12-26,"21,8","32,8","29,3",74.0,,"8,7",4.0,130.0,2.0,SE
2021-12-27,"21,2","32,7","28,9",70.0,0,"9,2",5.0,130.0,3.0,SE
2021-12-28,"21,1","32,4","28,9",71.0,0,"9,8",6.0,130.0,4.0,SE
2021-12-29,21,"32,4","29,3",71.0,,"9,7",5.0,130.0,3.0,SE
2021-12-30,21,"32,2","28,7",80.0,0,"8,5",5.0,120.0,3.0,SE
2021-12-31,"24,2","27,8","25,9",90.0,"0,5","6,5",5.0,140.0,3.0,SE
2022-01-01,"23,2","30,6",26,91.0,"12,9",0,4.0,160.0,3.0,S 
2022-01-02,"23,6",30,"27,2",84.0,"29,4","0,8",6.0,130.0,3.0,SE
2022-01-03,"23,2","31,4","27,6",82.0,"0,3","2,2",6.0,130.0,3.0,SE
2022-01-04,"23,1","30,4","26,9",87.0,1,"3,7",5.0,150.0,3.0,SE
2022-01-05,"22,8","31,2","28,6",77.0,"8,8","4,6",5.0,120.0,3.0,SE
2022-01-06,"22,8","30,6","28,4",82.0,0,"7,3",4.0,120.0,2.0,SE
2022-01-07,"22,1","33,2","28,9",76.0,0,"6,8",4.0,130.0,2.0,SE
2022-01-08,22,"29,8",27,90.0,"1,8","8,6",3.0,290.0,2.0,S 
2022-01-09,"23,5","32,2","28,4",82.0,"3,6","1,8",4.0,130.0,2.0,SE
2022-01-10,"23,4","30,8",28,83.0,,6,4.0,160.0,2.0,S 
2022-01-11,"22,4","31,8","28,9",76.0,,"2,3",6.0,130.0,4.0,SE
2022-01-12,"22,4","33,4",29,76.0,0,"9,9",5.0,330.0,2.0,SE
2022-01-13,23,"32,2","28,1",80.0,"1,5","7,4",5.0,120.0,2.0,SE
2022-01-14,"22,6",32,"28,6",72.0,"0,1","6,6",5.0,130.0,4.0,SE
2022-01-15,"21,4","32,2","28,1",78.0,,7,5.0,120.0,3.0,SE
2022-01-16,"21,6","33,6","29,5",73.0,0,"7,2",4.0,130.0,2.0,SE
2022-01-17,"23,8","32,6","28,2",80.0,"0,9","7,6",4.0,140.0,2.0,E 
2022-01-18,"23,8","31,8","27,9",81.0,"2,1","5,4",4.0,130.0,2.0,SE
2022-01-19,"21,4","33,4",29,70.0,,"3,8",3.0,150.0,2.0,SE
2022-01-20,"21,4","33,3","28,6",75.0,0,"8,1",3.0,320.0,2.0,E 
2022-01-21,"21,5",33,"28,6",76.0,"0,9","7,8",4.0,120.0,2.0,SE
2022-01-22,"21,6","33,2","28,2",77.0,0,"9,7",4.0,60.0,2.0,SE
2022-01-23,"21,4","31,8","28,8",78.0,,"8,6",3.0,300.0,2.0,SE
2022-01-24,"23,4","32,8","27,8",83.0,,"7,3",4.0,310.0,2.0,NW
2022-01-25,"22,6","31,7","28,6",79.0,"4,2","5,1",3.0,140.0,2.0,SE
2022-01-26,"22,5","32,8","29,3",76.0,,7,5.0,140.0,3.0,SE
2022-01-27,"23,2","33,4","29,8",78.0,,8,4.0,310.0,2.0,NW
2022-01-28,"23,2",34,30,73.0,,9,3.0,150.0,2.0,SE
2022-01-29,23,"33,6","28,2",80.0,,"8,4",4.0,220.0,2.0,SE
2022-01-30,"22,6","33,2","29,1",74.0,1,"6,1",4.0,320.0,2.0,NW
2022-01-31,22,"33,6","29,2",73.0,,"9,7",3.0,140.0,2.0,SE
2022-02-01,,"33,2","29,2",77.0,0,"8,2",3.0,330.0,2.0,E 
2022-02-02,"22,4","32,6","28,5",82.0,,8,4.0,310.0,2.0,SE
2022-02-03,"24,2",33,"29,8",74.0,"0,3",4,3.0,130.0,2.0,SE
2022-02-04,"23,6","31,9","28,5",79.0,,8,3.0,120.0,2.0,SE
2022-02-05,"22,6",34,"29,3",72.0,,6,4.0,120.0,3.0,SE
2022-02-06,"22,6","34,2","28,4",81.0,"0,2","6,7",4.0,290.0,2.0,SE
2022-02-07,"23,6","30,6","26,5",90.0,19,7,5.0,330.0,2.0,S 
2022-02-08,"22,6",32,"28,2",77.0,"15,7","1,5",8.0,130.0,4.0,SE
2022-02-09,"22,4",32,"26,2",90.0,0,7,5.0,330.0,2.0,SE
2022-02-10,"22,6","29,4","26,7",82.0,"33,8",4,5.0,150.0,3.0,SE
2022-02-11,22,"32,4","28,3",76.0,"0,3","1,2",3.0,290.0,2.0,S 
2022-02-12,"21,4","31,4","27,8",82.0,"0,8",6,3.0,100.0,2.0,SE
